metric,source_index,target_energy,max_target_atomic_force,h_planarity_ratio,in_high_force,in_high_energy,in_planar,l3n4_median_energy_abs_error,l3n5_median_energy_abs_error,l3n5_minus_l3n4_energy_abs_error,l3n4_median_force_rmse,l3n5_median_force_rmse,l3n5_minus_l3n4_force_rmse,target_force_rms,target_force_mean_atom_magnitude,ch_mean,ch_min,ch_max,ch_range,ch_cv,hch_min_deg,hch_max_deg,hch_mean_deg,hch_angle_rmse_tetra_deg,chh_mean_deg,hhh_mean_deg,hydrogen_center_angle_mean_deg,all_atom_angle_mean_deg,atom_center_mean_angle_std_deg,tetrahedral_asymmetry,hh_min,hh_max,h_tetra_volume,rank,absolute_improvement,percent_improvement,matched_seed_wins
energy_abs_error,4560639,-79.9061279296875,88.30492335123205,0.1616604084902544,False,False,False,0.8528938293457031,0.2391891479492187,-0.6137046813964844,3.068651151609348,2.004492590268804,-1.0641585613405442,36.188389263226775,59.11090191266169,1.724604232061863,1.1304446765492744,2.517143947595089,1.3866992710458146,0.30280317019405867,23.07463135452589,142.90674523269513,76.6622935791248,52.875031894136015,51.6688532104376,60.0,55.8344266052188,60.0,25.94829538534255,0.8428776166802743,1.2515922442698548,3.084950407037188,0.41514579696241866,47,0.6137046813964844,71.9555776206386,4/4
energy_abs_error,6286138,-9.697511672973633,459.7824402321248,0.1369845904400993,True,False,False,1.318464756011963,0.7082061767578125,-0.6102585792541504,3.263109948014323,2.773558215565383,-0.4895517324489402,160.80690304010554,202.80086039415892,1.8432681947109897,0.8804115265420014,2.6903954934309278,1.8099839668889264,0.3698093856862453,13.007540056029933,122.98822978301735,84.71816213880503,47.576464826507525,47.6409189305975,60.0,53.82045946529875,60.0,27.66214113725292,0.7853317600557785,1.3795009531536788,3.998595705112976,0.5814978028173516,48,0.6102585792541504,46.285543581766646,4/4
energy_abs_error,7007391,144.3112030029297,1299.4782490359137,0.0749460778065393,True,True,False,1.125244140625,0.5166015625,-0.608642578125,2.374753385921114,2.6407935557075244,0.2660401697864105,476.14803173812624,608.0917912519851,1.5257632406430863,0.6875073160427934,2.7418179259640345,2.054310609921241,0.507648774624203,37.43604784622842,139.14581459484697,101.09708863064685,34.41355383732571,39.451455684676574,60.0,49.725727842338294,59.99999999999999,30.772054069302655,0.707627678804457,0.6670859600930631,3.4457563875992623,0.31341361996954936,49,0.608642578125,54.0898242568887,4/4
energy_abs_error,3945039,324.76519775390625,2498.224662984649,0.2735844159127906,True,True,False,0.8021392822265625,0.2010040283203125,-0.60113525390625,3.3705781955396112,2.501756455390055,-0.8688217401495564,912.0477804067059,1035.8214992452095,1.6290913493364247,0.5770124896623219,2.5543109558050787,1.9772984661427568,0.4411767744223617,46.04115070568202,127.06794060629159,90.75226406840765,30.92302635989969,44.62386796579617,60.0,52.3119339828981,59.99999999999999,21.89974183357171,0.669612299324663,1.1512748510384396,3.1402541484697037,0.9751633121378855,50,0.60113525390625,74.94150544998003,4/4
energy_abs_error,6326916,-8.697908401489258,618.5533234308971,0.0628969887490701,True,False,False,0.9542770385742188,0.3550729751586914,-0.5992040634155273,2.545830870366718,1.8963807420899688,-0.6494501282767491,223.68640838481323,308.56817641936664,1.5979150912530908,0.8146342884973378,2.363622325681891,1.5489880371845532,0.42111450508997234,38.51616919286114,177.33890788472317,104.48529499085407,48.37365629963956,37.757352504572964,60.00000000000001,48.87867625228648,60.000000000000014,28.444429061981616,0.8272237579265118,0.9425972900791415,3.416720338797705,0.18713429523644665,51,0.5992040634155273,62.79141582519848,4/4
energy_abs_error,3739698,-64.51068878173828,62.54752479159511,0.1465543905114452,False,False,False,0.7571754455566406,0.1617355346679687,-0.5954399108886719,1.0196132187194895,0.9121241956006536,-0.1074890231188359,23.936844569615314,39.066664774892395,2.026386139806585,1.1611456349920863,2.924102256192093,1.7629566212000065,0.41919010230179915,65.58173592323604,153.6502065980362,108.31377728500176,32.183276547831504,35.84311135749911,59.99999999999999,47.92155567874956,59.999999999999986,31.936495118444334,0.6449366119362291,2.293483820862324,5.331967975105351,1.2846039292881388,52,0.5954399108886719,78.63962234683031,4/4
energy_abs_error,6748725,-85.48758697509766,178.08047138026004,0.1989920012866026,False,False,False,1.187602996826172,0.5924873352050781,-0.5951156616210938,1.2521994887345904,1.2737399081718577,0.0215404194372672,62.14091201472659,85.69920222435792,1.8518173563616198,0.9769403636708132,2.7022108274838788,1.7252704638130656,0.4409508103989517,47.47095467574933,129.22452939903886,91.68707500398602,34.498181069259886,44.15646249800699,60.0,52.07823124900349,60.00000000000001,16.91370731002071,0.8012466804068503,1.8739300134913235,3.3735784338395165,0.8296079467712819,53,0.5951156616210938,50.11065677768748,4/4
energy_abs_error,6043516,100.29017639160156,833.2357917609337,0.0347283704705728,True,True,True,0.7921676635742188,0.2019500732421875,-0.5902175903320312,3.331120504460372,3.192303136771409,-0.1388173676889623,296.88127748161486,366.3729585651932,1.8166155273817375,0.7689581068188529,2.497868339776873,1.72891023295802,0.3989231867297192,20.114221989596153,145.3866922611695,83.37332912241102,54.328922419131686,48.313335438794496,59.99999999999999,54.15666771939724,59.99999999999999,35.68785302200171,0.8524561603309365,0.8349993855792558,4.757808433750737,0.12597204297293058,54,0.5902175903320312,74.50665022970018,4/4
energy_abs_error,3592795,-92.70661926269533,614.2917598364427,0.4285328814188776,True,False,False,0.9873275756835938,0.4052085876464844,-0.5821189880371094,1.59191891168661,1.7749554033044128,0.1830364916178029,211.1299051091673,262.98290520857677,1.4487246786591532,0.8083238154283365,2.530194746203967,1.7218709307756304,0.4510398894527121,34.53813443905812,91.18213306889032,68.89728805427,44.85315555233917,55.551355972865004,60.0,57.7756779864325,59.999999999999986,14.468036449280058,0.8747736534322247,1.137592963432321,2.3531682738302275,0.4727406046658809,55,0.5821189880371094,58.95905293985828,4/4
energy_abs_error,5769254,28.50126266479492,291.60095440937056,0.1646770094472457,True,False,False,1.0077800750732422,0.4316539764404297,-0.5761260986328125,1.4208244909727925,1.1609502485045096,-0.2598742424682829,102.48829280076711,135.04768217795169,2.1720370777073383,0.9194348849261105,2.897899766001192,1.9784648810750816,0.35780123463535374,48.12582701602132,162.7371237515709,106.9225143572878,44.12274410185549,36.538742821356095,60.0,48.26937141067805,60.0,28.733918952003,0.6858463225957356,1.6676335073131903,4.9765676789339075,1.3995997859882108,56,0.5761260986328125,57.16783977803307,4/4
energy_abs_error,6297318,-45.19795608520508,60.31071995069815,0.1353271292990818,False,False,False,0.9138259887695312,0.3410873413085937,-0.5727386474609375,1.226891550430749,0.9336970002169918,-0.2931945502137572,26.472931393452733,44.0106642501558,1.939333163479497,1.1915564849997025,2.7808693309677617,1.5893128459680592,0.29308802027395653,41.36672836716256,151.05801604051584,89.93423016479943,44.47135430036521,45.03288491760029,60.0,52.51644245880016,60.0,22.06682553828895,0.7448856763372433,1.2292567533753624,3.6549170685946293,0.6920657817989292,57,0.5727386474609375,62.67480401078672,4/4
energy_abs_error,4427307,-40.85712432861328,147.04538977213164,0.4060641870711362,False,False,False,0.914825439453125,0.3467426300048828,-0.5680828094482422,7.309549679626714,7.311191904718633,0.0016422250919196,53.50616545451585,85.27620846623498,1.8757327324237196,1.2588948399697548,2.3507714782886198,1.091876638318865,0.23025830195467417,59.148640700880705,167.97344695684117,102.19232005750273,39.954053391334604,38.90383997124865,60.0,49.45191998562433,60.0,23.61407176002881,0.5992877121779435,2.0758834413083544,3.591626534483534,1.6901589007586753,58,0.5680828094482422,62.0973996730827,4/4
energy_abs_error,5800579,-59.51194381713867,93.35599904324476,0.1549012174479974,False,False,False,0.7794818878173828,0.2130069732666015,-0.5664749145507812,2.316648483189369,1.9006359608535348,-0.4160125223358344,39.43776681218631,63.7952079739649,1.9208366630232128,1.1456970198358778,2.399517317437418,1.2538202976015402,0.24640574874113536,33.192589549989755,169.0152190775533,109.54514224918205,54.28744356707308,35.22742887540897,60.00000000000001,47.61371443770449,60.00000000000001,31.685139058483884,0.7233162425416505,1.3143702452800081,4.552875043563439,0.5825910333812917,59,0.5664749145507812,72.67326199675536,4/4
energy_abs_error,5640513,-45.899688720703125,77.41852455013169,0.0358433400942069,False,False,True,1.1183948516845703,0.5520706176757812,-0.5663242340087891,2.213034848329468,1.8537489438676096,-0.3592859044618581,33.06660869321105,54.854331630439695,1.9965956658939912,1.3871980363939376,2.8536224341751018,1.4664243977811642,0.2671294583276286,16.915856990761036,133.4934784312816,76.48833770582182,56.23106875038867,51.755831147089104,60.00000000000001,55.87791557354455,60.0,31.596751236268094,0.9073882654115245,1.0816627963059429,4.337056179777166,0.1256647889531258,60,0.5663242340087891,50.63723542322904,4/4
energy_abs_error,3106375,347.6141052246094,2608.335820098651,0.0532652948803482,True,True,False,1.3870697021484375,0.82501220703125,-0.5620574951171875,4.282464962383802,3.412007568998684,-0.8704573933851183,951.4227462326754,1072.5143530127866,1.7255046139482895,0.5683720436522245,2.3511253394558085,1.7827532958035839,0.4044075938378875,18.22999234705126,81.6645475490878,46.921199423452265,66.25253156096542,66.53940028827385,60.0,63.26970014413693,60.0,20.181012215237548,1.0334327306650566,1.2688335121617327,2.620642889584144,0.08216458949321763,61,0.5620574951171875,40.52121492139973,4/4
energy_abs_error,4728032,-82.99309539794922,112.08153375629423,0.4681423507803826,False,False,False,0.639678955078125,0.0836868286132812,-0.5559921264648438,3.456569767884349,3.487068073468913,0.030498305584564,45.25681519564989,73.1320495537837,1.879325061519936,1.2840789288369123,2.431936289744796,1.1478573609078837,0.26988480246453356,34.70477251974673,107.20711104553484,63.031724336679986,52.03887134097946,58.48413783166001,60.0,59.24206891583,59.999999999999986,6.057146880313737,0.8967491249875258,1.4690341479022055,2.353561455966318,0.7508864704252853,62,0.5559921264648438,86.91737035446782,4/4
energy_abs_error,7308539,-40.01927185058594,114.38029855506898,0.0549705256780542,False,False,False,0.7753639221191406,0.2212753295898437,-0.5540885925292969,1.3354681502999886,1.4737683851457208,0.1383002348457322,38.38831783566353,56.364430158736965,2.1269419041853412,1.3867852160344059,2.981971895862946,1.5951866798285403,0.3409487737005377,40.66080557176372,116.93474895868981,77.14068601840397,41.212970609692086,51.429656990798016,60.0,55.714828495399026,59.99999999999999,27.053875829325875,0.8548426168867367,1.8988489662069754,4.284202209338513,0.3229352863763405,63,0.5540885925292969,71.4617454749406,4/4
energy_abs_error,6539275,-64.05331420898438,81.93427123947194,0.0588687126928539,False,False,False,0.7111015319824219,0.1654205322265625,-0.5456809997558594,1.2903162411136493,1.3712830150025503,0.080966773888901,31.349750520710078,49.84725465925662,1.9424199393586687,1.250979952909312,2.6464437445443707,1.3954637916350587,0.3284018736347028,39.14045377390593,146.36553634926895,93.36683250960293,44.359991759678664,43.31658374519853,59.99999999999999,51.65829187259926,59.99999999999999,29.283880625940892,0.8138926864826144,1.7795652006526637,4.553593177293775,0.27952996429795324,64,0.5456809997558594,76.73742429363074,4/4
energy_abs_error,5631022,-69.16529083251953,366.8025788562562,0.1106228793784588,True,False,False,1.1747665405273438,0.6329879760742188,-0.541778564453125,4.437494210546147,4.671970497975981,0.2344762874298345,125.8075897758654,181.72614989194514,1.6548254800686306,0.9203266980590042,2.812228238955632,1.8919015408966278,0.4239208969774876,31.94180584713205,152.184679689858,90.05367886817139,53.55652370814417,44.97316056591433,60.00000000000001,52.48658028295717,60.0,28.21095699952171,0.8734773195006977,0.7942862893620176,3.509714403676844,0.29581199971940836,65,0.541778564453125,46.11797712675105,4/4
energy_abs_error,7651241,16.45327377319336,1049.371261772139,0.0364925330923005,True,False,True,0.6916942596435547,0.1604251861572265,-0.5312690734863281,2.778152047423867,2.8347885144406684,0.0566364670168013,368.53972229656864,434.95511762969124,1.4971358115033924,0.7199736066767273,2.3575701565235363,1.637596549846809,0.40807398860569205,10.221060129587897,115.2135147129054,78.66000456396272,48.663168040836844,50.669997718018635,60.0,55.33499885900932,60.0,24.07413790040292,0.9045012547650529,1.2088041054834295,2.90538056037692,0.07125299797314387,66,0.5312690734863281,76.80692243421288,4/4
energy_abs_error,4822895,19.25062561035156,566.8100163039583,0.0626076900866753,True,False,False,1.3549785614013672,0.8261327743530273,-0.5288457870483398,3.730670511294895,5.312987078131135,1.5823165668362402,198.3611257612503,248.85374493157502,1.7767436451649483,0.8376713959869656,2.888409479745433,2.0507380837584672,0.41536052327399425,27.509792693045323,148.34385521584528,94.11354973601625,45.126356600185844,42.94322513199187,60.00000000000002,51.47161256599594,60.000000000000014,30.830206766444697,0.7816437976710902,1.1651982870436017,3.9927439295211307,0.3037189832552095,67,0.5288457870483398,39.02982690009417,4/4
energy_abs_error,4754841,-26.864416122436523,79.95936775564194,0.1876872132305223,False,False,False,1.2276277542114258,0.6998386383056641,-0.5277891159057617,3.308070911434556,2.932762574190524,-0.3753083372440322,31.178545257956888,52.00289126588482,2.029040120968782,1.2990509149076908,2.6039407919801825,1.3048898770724917,0.24160293875180358,40.32739695489583,134.8545741250665,89.58880325119294,41.72147876974537,45.20559837440353,60.0,52.60279918720176,60.00000000000001,19.5881078507512,0.7590705820869371,1.2382007658885825,4.167140330472817,0.8724153960701911,68,0.5277891159057617,42.992602121869616,4/4
energy_abs_error,3726662,135.19857788085938,1782.141500957802,0.089057554714765,True,True,False,1.05072021484375,0.5380859375,-0.51263427734375,3.4214216911334843,3.684204457610124,0.2627827664766395,628.1576991700748,725.9361027667189,1.5433219085177605,0.6438143042185557,2.554421053880776,1.9106067496622203,0.44159378038751645,50.71276808157119,147.5426988349084,104.2642329467745,35.827228547086165,37.86788352661274,60.0,48.933941763306365,60.00000000000001,27.634006691667302,0.7516190385927669,1.2869553004195615,3.5915500497952593,0.30677072175882686,69,0.51263427734375,48.78884693581179,4/4
energy_abs_error,5799698,-131.3590545654297,120.48521762802216,0.0234848860580558,False,False,True,0.7114944458007812,0.1996917724609375,-0.5118026733398438,2.9752976973354244,3.121140595618747,0.1458428982833224,46.76901776834721,77.78800262307517,1.5497920031451167,1.2456580445778735,1.9174272096198672,0.6717691650419937,0.15842021886834837,31.486060404279733,163.9321351735537,89.8694223756538,51.57634513531276,45.065288812173115,60.0,52.53264440608655,60.0,24.150861628421644,0.8495294891248352,1.002311432898762,3.111971710337211,0.04635157754268502,70,0.5118026733398438,71.93347416279742,4/4
energy_abs_error,5291223,37.49360656738281,1090.0222312071444,0.0926283240352441,True,False,False,1.2240333557128906,0.7174739837646484,-0.5065593719482422,1.1537812657105715,1.4231585562144908,0.2693772905039191,389.5992956101252,470.1530018330665,1.7427123119568733,0.7157987266060559,2.692205548570212,1.976406821964156,0.4078384739400194,17.5109129287707,123.4114067078926,75.15890798080886,50.49649930242737,52.42054600959557,59.99999999999999,56.210273004797806,60.00000000000001,27.059662653621157,0.9450133700449734,1.0144031346433018,3.548371609098849,0.17556218729758089,71,0.5065593719482422,41.384441819660736,4/4
energy_abs_error,4931327,-56.9742317199707,96.11886667361794,0.1953727659395063,False,False,False,0.6557273864746094,0.1597537994384765,-0.4959735870361328,1.7967381015028088,1.4470322885905056,-0.3497058129123032,36.13193369891532,57.97247788943575,2.056178982611624,1.2820614405011646,2.9251111986000917,1.6430497580989272,0.2861755290735672,25.388433539372787,90.48576735242503,55.894071758033675,58.48863533297175,62.052964120983155,60.0,61.02648206049158,60.0,19.6820854617792,0.9842164536947433,1.504366399092317,3.3266900392348284,0.4116245574323827,72,0.4959735870361328,75.63716222112336,4/4
energy_abs_error,5344888,-84.25364685058594,80.29048640988049,0.1123459155247505,False,False,False,0.6074485778808594,0.1194343566894531,-0.4880142211914062,2.5864698190560373,1.8256910314944008,-0.7607787875616365,27.652507697320047,38.2987446241057,1.9414333515590914,1.4396525201811976,2.5393573224326556,1.099704802251458,0.21308820307288334,21.995825333959644,145.62154556394268,89.37454929181564,50.2406129729232,45.31272535409219,60.00000000000002,52.656362677046104,60.00000000000003,25.87756687742605,0.8495232791817146,0.8112012060929379,4.09066933660588,0.2631543798869523,73,0.4880142211914062,80.338359321523,4/4
energy_abs_error,3272815,-37.89067459106445,552.4211033081524,0.0425787547217233,True,False,True,0.7314243316650391,0.2438163757324218,-0.4876079559326172,1.857232884519316,1.7839877462142342,-0.0732451383050816,195.5819245766553,250.94533991420417,1.8101018333942744,0.8254120223385903,2.6796524480729746,1.8542404257343843,0.3651611547304949,19.029696194406906,78.19052510559689,55.25852728045701,57.745463457372125,62.37073635977149,60.0,61.18536817988575,59.99999999999999,12.32504406744481,1.0430082829487106,1.1532653130403372,2.5844599225170377,0.06683448346053511,74,0.4876079559326172,66.66553665539263,4/4
energy_abs_error,6585095,-112.35845947265624,200.41702719541613,0.1312391430774942,True,False,False,0.79437255859375,0.30767822265625,-0.4866943359375,2.1691247469489925,2.4297291093441222,0.2606043623951297,66.69759686889259,96.3122204902022,1.6051577418226617,1.0165506780059743,2.006961591182568,0.9904109131765935,0.22591883254108538,23.157640760945455,154.4105761094269,93.9753507181026,56.47029615212205,43.0123246409487,60.0,51.50616232047435,60.0,28.06971628969673,0.7727765858586176,0.7996472535543387,3.596453877772885,0.3002257356747494,75,0.4866943359375,61.2677679600461,4/4
energy_abs_error,3627195,451.2158508300781,3471.6495163204463,0.464896099728447,True,True,False,1.1370086669921875,0.6505126953125,-0.4864959716796875,6.913200028141963,5.89862391282654,-1.014576115315423,1267.4033107428036,1408.6151181469374,1.7753820188785738,0.5209178869762323,2.8776603835322807,2.3567424965560484,0.5537526601913517,54.140528054720676,130.58545692837887,79.73814691369127,39.139778933542026,50.13092654315437,59.99999999999999,55.06546327157719,60.0,15.894640594032285,0.8147651296136063,1.512995241567984,2.8608666247998418,1.3747165379031614,76,0.4864959716796875,42.78735825001677,4/4
energy_abs_error,6107393,-53.966339111328125,630.1116272024041,0.1096456587737702,True,False,False,1.0930023193359375,0.6083831787109375,-0.484619140625,1.3910140994315754,1.2674077131097996,-0.1236063863217757,220.2151746376262,273.87759083406274,1.7289668703776264,0.8061210091374659,2.3509597843292913,1.5448387751918253,0.334897755424473,17.206771697154526,65.828951199941,48.88494297187981,62.8058478615369,65.5575285140601,60.0,62.77876425703005,60.0,9.972665011756888,1.0581381122774771,0.7228433300430995,2.0527638681562226,0.11545996694924432,77,0.484619140625,44.33834512990186,4/4
energy_abs_error,6996531,-13.512067794799805,65.05975738525731,0.2308311127406272,False,False,False,1.129288673400879,0.6459035873413086,-0.4833850860595703,2.577780869996644,3.056694013835153,0.4789131438385086,32.21779062966779,54.09542622756459,2.047346778993932,1.4363999799293918,2.8719736300185676,1.4355736500891758,0.25463223129690327,42.45454780148373,160.93098784106397,102.2390702957199,46.82151504688408,38.880464852140044,60.0,49.440232426070025,59.999999999999986,26.952237317798957,0.660668795394034,1.411980773530571,4.058341391886092,1.4339426050580986,78,0.4833850860595703,42.80438628715233,4/4
energy_abs_error,5351225,-12.086187362670898,113.64837568378036,0.1937606889907991,False,False,False,0.6314849853515625,0.1486415863037109,-0.4828433990478515,1.4094167719780777,1.443372836843345,0.0339560648652672,42.433088062785394,68.94966151361697,2.1502470631808515,1.045199613100255,2.9603416575593684,1.9151420444591134,0.35210936251968256,42.93842711723138,153.79079189968323,103.38654459418365,45.362171523017416,38.306727702908184,60.00000000000001,49.153363851454095,59.99999999999999,25.71337650628568,0.7122166849216828,1.3113636572998901,4.65128805633451,1.3576460559047445,79,0.4828433990478515,76.46158028271113,4/4
energy_abs_error,5533660,-29.55565452575684,84.19845170309543,0.1359447097912774,False,False,False,1.0971012115478516,0.6184206008911133,-0.4786806106567383,1.7636297047320753,1.4512666858373888,-0.3123630188946864,40.39059772245957,67.26825508704711,2.1632069405175716,1.6023188582157821,2.9080779547992823,1.3057590965835002,0.2220162266955211,30.412661533569718,162.1903198074237,94.83052144777952,53.814719837207655,42.58473927611025,60.00000000000001,51.29236963805511,59.99999999999999,23.335607406384295,0.7712953800552897,1.1171965960169785,3.8159906110075914,0.8350313319291033,80,0.4786806106567383,43.63139932927327,4/4
energy_abs_error,4099234,-127.4581527709961,102.85882970144644,0.1250239973751029,False,False,False,0.5830078125,0.1063766479492187,-0.4766311645507812,1.816479823662344,1.8757457264115056,0.0592659027491619,46.84185717514764,76.7832785957622,1.6089636281845667,1.2954009178516357,2.1521376085185535,0.8567366906669178,0.21440834556598617,44.95878043845679,140.73302098596548,106.81674431217874,32.61384890224085,36.59162784391063,60.0,48.29581392195531,60.00000000000001,24.491665718344233,0.6250331876680255,1.5270416641320372,3.24255744697695,0.4638994978646877,81,0.4766311645507812,81.75382118927973,4/4
energy_abs_error,6401176,96.37686157226562,783.8745393082821,0.0953734746770732,True,True,False,0.8880767822265625,0.4119834899902344,-0.4760932922363281,2.212378585432473,1.7186515229743713,-0.4937270624581016,274.2599585487575,325.5911953250875,1.9368095858913525,0.7733519607005095,2.797039453745865,2.0236874930453554,0.4333703063743035,42.0867435857108,167.00245343023317,108.55953879301917,47.23438733402607,35.720230603490414,60.0,47.86011530174522,59.999999999999986,26.343402168871137,0.7404071304733022,1.066493499485513,4.163751846631629,0.653032392995628,82,0.4760932922363281,53.60947406401952,4/4
energy_abs_error,3729314,43.299076080322266,912.1525455410044,0.0827166525791061,True,False,False,2.5958423614501958,2.122417449951172,-0.4734249114990234,7.915247289819801,6.567402965533373,-1.3478443242864282,347.44079213713985,482.6707287882963,1.30503222974771,0.7566039850725174,2.17492000684045,1.4183160217679327,0.41433545951332734,39.15598150122462,156.51098948729023,93.67012320546665,40.68391444894996,43.164938397266674,60.0,51.58246919863333,60.00000000000001,32.55879356509217,0.757560671063043,0.6128591545773169,3.4242817951312645,0.15898536397783739,83,0.4734249114990234,18.237814380783103,4/4
energy_abs_error,5139620,-115.24818420410156,100.44740053769247,0.2508044066646303,False,False,False,0.6644439697265625,0.1916351318359375,-0.472808837890625,1.8064905968295035,2.213111338796431,0.4066207419669276,48.805707440277025,81.13733776301963,1.5984340264307315,1.318477181917813,1.7599351505403709,0.44145796862255793,0.10758959417515283,39.11061751543131,153.32863612269855,108.82166371264587,36.824949595767016,35.589168143677064,60.0,47.79458407183852,59.99999999999999,24.917601774121938,0.5082356745742254,1.1345220260481903,3.1551921743313702,0.9035459615308127,84,0.472808837890625,71.15857159260536,4/4
energy_abs_error,7445391,-3.32749605178833,437.3084344872973,0.2749498155961865,True,False,False,0.5660338401794434,0.0980420112609863,-0.467991828918457,2.8315599109569134,2.672369548402879,-0.1591903625540345,156.78016954778354,200.7270368947531,1.8622773776246084,0.8639044690315891,2.9045483254287117,2.0406438563971223,0.3995127170065829,57.04978852406617,142.9534906464526,95.92621697170534,35.733521247175034,42.036891514147335,60.00000000000001,51.018445757073664,60.0,28.147461173858133,0.671109976754243,1.5827969583158634,4.679696047968615,1.2631994458367306,85,0.467991828918457,82.67912546891098,4/4
energy_abs_error,6322575,613.7740478515625,3854.248736896212,0.0997099069794657,True,True,False,1.449920654296875,0.98211669921875,-0.467803955078125,3.256132654234212,4.991378055739899,1.7352454015056868,1400.8176857744306,1568.743084759683,1.8294490123467544,0.505427613208826,2.8800897832861065,2.3746621700772805,0.4907863723621686,14.433694755429684,157.3394296143459,89.38896688706386,59.76971077669147,45.305516556468085,60.0,52.652758278234046,60.000000000000014,36.765071812579606,0.7954187537127461,1.0775908451299026,5.15128762909225,0.42988892654736127,86,0.467803955078125,32.264107259371514,4/4
energy_abs_error,7105849,138.44480895996094,1403.7649624306864,0.047397342579764,True,True,False,2.0121994018554688,1.5502777099609375,-0.4619216918945312,7.464090432125456,8.153753478404509,0.689663046279053,493.0274052961461,671.8011606249258,1.3205032104955041,0.7251134044975204,2.117242918689045,1.3921295141915246,0.4363504889303179,50.58987673870836,157.58124799167888,95.83987440817488,41.33334339404464,42.08006279591256,60.00000000000002,51.040031397956284,60.0,27.15251004242253,0.7614033544941038,0.6663033289001755,2.581811238103295,0.09566435488922469,87,0.4619216918945312,22.956059497313674,4/4
energy_abs_error,7061355,-116.6016616821289,401.9818374104404,0.139554280094839,True,False,False,1.146209716796875,0.6843223571777344,-0.4618873596191406,2.460464358037977,2.71755510291245,0.257090744874473,146.10063899932672,224.4587602488099,1.2601287948327276,0.9587607112680705,1.5897300677159898,0.6309693564479193,0.23426116552351123,52.07332145979685,129.30466600350644,82.15069110066943,39.08725324315204,48.92465444966529,60.0,54.46232722483264,60.0,21.316621916722237,0.7827741981476242,0.8481844227922459,2.3312883954839165,0.16452574428213482,88,0.4618873596191406,40.296932825687584,4/4
energy_abs_error,5017430,-88.78627014160156,90.88350018503571,0.1322639018166136,False,False,False,0.8005294799804688,0.3396568298339844,-0.4608726501464844,6.522472976146846,5.948387138875077,-0.5740858372717685,37.233317479510596,62.20863699207418,1.627330138067991,1.097710590600572,2.2625515722052314,1.1648409816046594,0.3171762725193793,41.18451465668235,131.06388753088982,86.84225128049893,35.0550309487638,46.578874359750536,60.0,53.28943717987527,60.000000000000014,24.87343818524149,0.7503291403292704,1.3732465117266563,3.239989843099578,0.4117483221456148,89,0.4608726501464844,57.57097791798108,4/4
energy_abs_error,3271026,-15.655557632446287,62.282845474308914,0.1382119111711616,False,False,False,0.8277487754821777,0.3673620223999023,-0.4603867530822754,1.670801027141123,1.2042544671407982,-0.4665465600003251,28.206119303125547,47.722694660029404,1.9082529057293836,1.1234591776916685,2.2053950826971627,1.0819359050054942,0.23779802664127273,30.28104860540631,157.0957423800807,99.77249949649496,51.251333807801075,40.11375025175252,60.0,50.05687512587625,60.0,31.798281643543007,0.6393650878675746,1.3589262123272021,4.137015958553411,0.8504829738975325,90,0.4603867530822754,55.61914033809259,4/4
energy_abs_error,5517882,470.2494201660156,3126.4632601483977,0.0251342304729736,True,True,True,0.7641754150390625,0.3040771484375,-0.4600982666015625,2.992751868581612,2.5514032335937613,-0.4413486349878508,1132.6799590118235,1269.9771818919999,1.7922702358049019,0.5387182748444537,2.497145758279019,1.9584274834345652,0.41712610730100363,47.72392414790956,124.76186824059093,96.79792415792745,29.42849288492698,41.60103792103627,60.0,50.80051896051813,60.0,33.17012371239264,0.675686357332488,1.6608972510290605,4.094495570982163,0.16768298637504384,91,0.4600982666015625,60.20846229108844,4/4
energy_abs_error,6569288,-76.7618179321289,137.39817236175162,0.2534525702178235,False,False,False,1.3615036010742188,0.9016952514648438,-0.459808349609375,2.243652154584697,1.987880749257557,-0.25577140532714,46.71920641335246,73.58414941644874,1.7996105494918742,1.2125042835167799,2.4335201835522926,1.2210159000355127,0.2623636008015789,33.26201963824829,140.04288121520688,76.05483977324484,48.1400176135086,51.97258011337758,60.00000000000001,55.98629005668878,60.0,18.67821156678667,0.8516171539333571,1.434996224917134,3.0742792939659442,0.582794155742265,92,0.459808349609375,33.77209940881455,4/4
energy_abs_error,4837934,116.77228546142578,814.0774837063839,0.0086898187883508,True,True,True,1.1712913513183594,0.713165283203125,-0.4581260681152344,3.3686756625850327,3.8708218365756366,0.5021461739906039,305.719391380797,399.3429100380148,1.7920486402881521,0.7692473029204246,2.9596255007270806,2.190378197806656,0.4857356705016801,31.92205397431819,111.08390563998643,66.83654177402855,49.790270166897095,56.58172911298573,60.00000000000001,58.290864556492856,59.99999999999999,24.799504808326976,0.9660515746588207,0.6555007734365624,2.9149785987593524,0.027385383754281734,93,0.4581260681152344,39.112904539044514,4/4
energy_abs_error,6314586,-56.62623596191406,824.1654033925508,0.3513629585662182,True,False,False,0.9226551055908204,0.466064453125,-0.4565906524658203,2.066203374523178,1.780563472956486,-0.2856399015666921,282.86994545815634,340.42683648343177,1.4761724649729355,0.7821028188535203,1.8458358920275848,1.0637330731740646,0.27846251961903645,29.387686796338034,142.22268812865397,84.40839415655391,47.93905421874427,47.795802921723045,60.0,53.89790146086153,60.00000000000001,15.174591855311798,0.8116103399630733,0.9059877657971617,2.273821827606524,0.45312047121482296,94,0.4565906524658203,49.48660119031623,4/4
